parent_product_id,parent_nama_produk,parent_url_produk,scope,media_index,media_type,image_url,thumbnail_url,video_url,variant_product_id,variant_values,local_path,download_status,download_error
103474501379,3D PRINT LEGO FIGURE WISUDAWAN TELKOM UNIVERSITY,https://www.tokopedia.com/niuvastudio/3d-print-lego-figure-wisudawan-telkom-university-1736031180211586826,product_gallery,2,image,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/f3ebd02f8d3044808010eebaada7b8a0~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646011&x-signature=A%2BLggcWo1DNN4xASKtWrj6m1XZY%3D&x-signature-webp=d%2F1P%2Fpi3DYifmMwjKTW7HYXJCz0%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/f3ebd02f8d3044808010eebaada7b8a0~tplv-aphluv4xwc-resize-jpeg:200:0.jpeg?lk3s=0ccea506&x-expires=1789646011&x-signature=PMfp288cBmkv%2Fde6izLKo66140E%3D&x-signature-webp=Z7UYKogYAu1WwcpdQFkNtC9LDHE%3D,,,,Niuva_Product_Images\103474501379\gallery_002.jpg,OK,
103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK)",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,product_gallery,1,image,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/4d1042ce0a4841c4b1cddde7c56e4253~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=bSSq4nt%2B1%2BQjDqLw2xZ%2FF4DE6Z8%3D&x-signature-webp=8n8x3kU2zcCyaMWhj70OApnJKJM%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/4d1042ce0a4841c4b1cddde7c56e4253~tplv-aphluv4xwc-resize-jpeg:200:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=%2BAIZjLL564zzYdvzD3PFJDGfAjU%3D&x-signature-webp=q1UdDCveorZgJPPgqFvQIcj%2Bos0%3D,,,,Niuva_Product_Images\103343689816\gallery_001.jpg,OK,
103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK)",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,product_gallery,2,image,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5197b144621c4b56bc569b2712dd84a7~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=Enc4sPipEhn9qLy%2BX4Hw4ZNBOO4%3D&x-signature-webp=%2FiyRGB8bTXq3JFHOKx7XGzQlv9s%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5197b144621c4b56bc569b2712dd84a7~tplv-aphluv4xwc-resize-jpeg:200:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=yxR%2BU6Ek6G3rmYSAscjGj9jO5Ps%3D&x-signature-webp=Zxg%2BE8HbxhEjnEg0SbPKoKOCLJg%3D,,,,Niuva_Product_Images\103343689816\gallery_002.jpg,OK,
103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK)",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,product_gallery,3,image,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/d645dd79b9564e0ca37bde219012b21b~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=S0V9KaIXwAAUyiWNXU%2FzcTTewmg%3D&x-signature-webp=%2BDyuTyDAvzVRTwIUnNFp5Sp2gAI%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/d645dd79b9564e0ca37bde219012b21b~tplv-aphluv4xwc-resize-jpeg:200:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=dFqlh4V1eOM9GuaXa65ur5UpYMc%3D&x-signature-webp=Kp2hePvF17SN0PrzMIEBPP4v99M%3D,,,,Niuva_Product_Images\103343689816\gallery_003.jpg,OK,
103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK)",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,product_gallery,4,image,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/33b107e073684cc6ac77dba9bccf5f02~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=gjB3D6cjx7Uf7vIuqJNjUJz6Lao%3D&x-signature-webp=olv1eG3Z6fgGkeHTVLVG9BJVsIg%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/33b107e073684cc6ac77dba9bccf5f02~tplv-aphluv4xwc-resize-jpeg:200:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=FWuaDeD06ey%2B8F6YDBiTxqsWcfg%3D&x-signature-webp=lxRiyFhNXO%2BICWZ3C%2BXe02DE3iM%3D,,,,Niuva_Product_Images\103343689816\gallery_004.jpg,OK,
103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK)",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,product_gallery,5,image,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e140811d00c343c3b00983a8d73258b2~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=KxW%2FEv%2FZPm5Tr6qsPRsaR8Hwd3o%3D&x-signature-webp=X0pf3N4Ke%2BpPNRNy7mLKTp4Snh8%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e140811d00c343c3b00983a8d73258b2~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=KxW%2FEv%2FZPm5Tr6qsPRsaR8Hwd3o%3D&x-signature-webp=X0pf3N4Ke%2BpPNRNy7mLKTp4Snh8%3D,,,,Niuva_Product_Images\103343689816\gallery_005.jpg,OK,
103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK)",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,product_gallery,6,image,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/9b0225eaec684b00915445a816ff3992~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=Z63dV%2BXuCj8ot1r1nJULWKqHUxg%3D&x-signature-webp=ZOE2nrBkGzz8Pd81yQUSW4HGoxw%3D,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/9b0225eaec684b00915445a816ff3992~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=Z63dV%2BXuCj8ot1r1nJULWKqHUxg%3D&x-signature-webp=ZOE2nrBkGzz8Pd81yQUSW4HGoxw%3D,,,,Niuva_Product_Images\103343689816\gallery_006.jpg,OK,
103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK)",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,product_gallery,7,image,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/1bad1d2dc25c44f88797cc5dad2f220e~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=avYJt9P47i7tQfeYBx3wb2qPwTw%3D&x-signature-webp=gw6fCLHQeNrvT%2FtnjWPjbUsjnYY%3D,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/1bad1d2dc25c44f88797cc5dad2f220e~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1789646017&x-signature=CCwseyuN2FYDF31u1DnZCyylCEU%3D&x-signature-webp=ILRW8ogGwz1elXh6vVuTaxJtVtU%3D,,,,Niuva_Product_Images\103343689816\gallery_007.jpg,OK,
103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK)",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,variant,1,image,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/e140811d00c343c3b00983a8d73258b2~.jpeg.webp,,,103343689816,TULT BIRU,Niuva_Product_Images\103343689816\variant_103343689816.jpg,OK,
103343689816,"3D PRINT KEYCHAIN GEDUNG TELKOM UNIVERSITY (TULT, BANDUNG TECHNO PARK)",https://www.tokopedia.com/niuvastudio/3d-print-keychain-gedung-telkom-university-tult-bandung-techno-park-1735431958738929418-1735431963114374922,variant,2,image,https://images.tokopedia.net/img/cache/700/aphluv/1997/1/1/9b0225eaec684b00915445a816ff3992~.jpeg.webp,,,103343689817,BANDUNG TECHNO PARK,Niuva_Product_Images\103343689816\variant_103343689817.jpg,OK,
